"match_id","home_team","home_score","away_score","away_team","date"
"853","Waratahs",26,13,"Reds","2007-04-14 23:40:00"
"854","Bulls",49,12,"Stormers","2007-04-15 04:00:00"
"855","Crusaders",23,13,"Hurricanes","2007-04-20 21:35:00"
"856","Brumbies",14,12,"Force","2007-04-20 23:40:00"
"857","Reds",23,13,"Cheetahs","2007-04-21 19:30:00"
"858","Chiefs",35,27,"Sharks","2007-04-21 21:35:00"
"859","Waratahs",25,26,"Highlanders","2007-04-21 23:40:00"
"860","Lions",7,31,"Bulls","2007-04-22 03:00:00"
"861","Stormers",33,20,"Blues","2007-04-22 05:05:00"
"862","Hurricanes",22,21,"Highlanders","2007-04-27 21:35:00"
"863","Waratahs",23,28,"Chiefs","2007-04-27 23:40:00"
"864","Force",45,17,"Cheetahs","2007-04-28 01:45:00"
"865","Bulls",40,19,"Blues","2007-04-28 07:05:00"
"866","Brumbies",15,6,"Crusaders","2007-04-28 23:40:00"
"867","Sharks",33,3,"Lions","2007-04-29 03:00:00"
"868","Stormers",37,24,"Reds","2007-04-29 05:05:00"
"869","Crusaders",24,30,"Chiefs","2007-05-04 21:35:00"
"870","Force",6,33,"Blues","2007-05-05 01:05:00"
"871","Lions",10,16,"Cheetahs","2007-05-05 15:00:00"
"872","Highlanders",10,29,"Brumbies","2007-05-05 19:30:00"
"873","Hurricanes",14,38,"Waratahs","2007-05-05 21:35:00"
"874","Stormers",10,36,"Sharks","2007-05-06 05:05:00"
"875","Bulls",92,3,"Reds","2007-05-06 07:10:00"
"876","Sharks",34,18,"Blues","2007-05-13 03:00:00"
"877","Bulls",27,12,"Crusaders","2007-05-13 05:30:00"
"878","Sharks",19,20,"Bulls","2007-05-20 03:00:00"
"879","Crusaders",34,3,"Brumbies","2008-02-15 19:35:00"
"880","Reds",22,16,"Highlanders","2008-02-15 22:05:00"
"881","Sharks",17,10,"Force","2008-02-16 06:10:00"
"882","Blues",32,14,"Chiefs","2008-02-16 19:35:00"
"883","Waratahs",20,3,"Hurricanes","2008-02-16 21:40:00"
"884","Stormers",9,16,"Bulls","2008-02-17 04:00:00"
"885","Cheetahs",22,23,"Lions","2008-02-17 06:05:00"
"886","Hurricanes",23,18,"Reds","2008-02-22 19:35:00"
"887","Cheetahs",15,16,"Force","2008-02-23 05:00:00"
"888","Bulls",19,54,"Crusaders","2008-02-23 07:05:00"
"889","Chiefs",20,17,"Waratahs","2008-02-23 19:35:00"
"890","Brumbies",22,20,"Highlanders","2008-02-23 21:40:00"
"891","Sharks",12,10,"Stormers","2008-02-24 04:00:00"
"892","Lions",10,55,"Blues","2008-02-24 06:05:00"
"893","Hurricanes",39,19,"Chiefs","2008-02-29 19:35:00"
"894","Lions",16,18,"Force","2008-03-01 05:30:00"
"895","Stormers",0,22,"Crusaders","2008-03-01 07:35:00"
"896","Highlanders",12,15,"Waratahs","2008-03-01 19:35:00"
"897","Brumbies",43,11,"Reds","2008-03-01 21:40:00"
"898","Cheetahs",26,50,"Blues","2008-03-02 04:00:00"
"899","Bulls",15,29,"Sharks","2008-03-02 06:05:00"
"900","Highlanders",6,10,"Hurricanes","2008-03-07 19:35:00"
"901","Waratahs",24,17,"Brumbies","2008-03-07 21:40:00"
"902","Bulls",31,17,"Lions","2008-03-08 06:05:00"
"903","Chiefs",22,20,"Cheetahs","2008-03-08 19:35:00"
"904","Reds",16,34,"Stormers","2008-03-08 22:05:00"
"905","Sharks",22,17,"Blues","2008-03-09 06:10:00"
"906","Force",24,29,"Crusaders","2008-03-09 21:00:00"
"907","Chiefs",26,35,"Stormers","2008-03-14 19:35:00"
"908","Brumbies",15,33,"Hurricanes","2008-03-14 21:40:00"
"909","Blues",17,27,"Force","2008-03-15 17:30:00"
"910","Crusaders",55,7,"Cheetahs","2008-03-15 19:35:00"
"911","Reds",40,8,"Bulls","2008-03-15 22:05:00"
"912","Lions",8,16,"Sharks","2008-03-16 04:00:00"
"913","Crusaders",34,7,"Waratahs","2008-03-21 19:35:00"
"914","Brumbies",29,23,"Cheetahs","2008-03-21 21:40:00"
"915","Highlanders",28,36,"Force","2008-03-22 14:30:00"
"916","Blues",17,14,"Stormers","2008-03-22 17:30:00"
"917","Chiefs",43,27,"Bulls","2008-03-22 19:35:00"
"918","Lions",24,24,"Reds","2008-03-23 04:00:00"
"919","Hurricanes",13,20,"Crusaders","2008-03-28 19:35:00"
"920","Waratahs",23,19,"Cheetahs","2008-03-28 21:40:00"
"921","Force",16,32,"Stormers","2008-03-29 00:00:00"
"922","Chiefs",39,24,"Highlanders","2008-03-29 17:30:00"
"923","Blues",23,21,"Bulls","2008-03-29 19:35:00"
"924","Sharks",22,10,"Reds","2008-03-30 04:00:00"
"925","Highlanders",29,20,"Lions","2008-04-04 20:35:00"
"926","Brumbies",28,42,"Chiefs","2008-04-04 22:40:00"
"927","Force",15,14,"Bulls","2008-04-05 01:45:00"
"928","Hurricanes",13,13,"Sharks","2008-04-05 21:35:00"
"929","Waratahs",37,16,"Blues","2008-04-05 23:40:00"
"930","Cheetahs",29,14,"Reds","2008-04-06 06:00:00"
"931","Highlanders",17,19,"Sharks","2008-04-11 21:35:00"
"932","Crusaders",31,6,"Lions","2008-04-12 19:30:00"
"933","Blues",11,16,"Brumbies","2008-04-12 21:35:00"
"934","Force",12,17,"Waratahs","2008-04-13 01:05:00"
"935","Stormers",34,22,"Cheetahs","2008-04-13 03:00:00"
"936","Bulls",22,50,"Hurricanes","2008-04-13 05:05:00"
"937","Chiefs",18,5,"Crusaders","2008-04-18 21:35:00"
"938","Reds",29,12,"Force","2008-04-18 23:40:00"
"939","Waratahs",26,3,"Lions","2008-04-19 21:30:00"
"940","Brumbies",27,21,"Sharks","2008-04-19 23:40:00"
"941","Bulls",47,17,"Highlanders","2008-04-20 03:00:00"
"942","Stormers",20,12,"Hurricanes","2008-04-20 05:05:00"
"943","Crusaders",26,22,"Blues","2008-04-25 21:35:00"
"944","Brumbies",28,21,"Lions","2008-04-25 23:40:00"
"945","Chiefs",32,20,"Reds","2008-04-26 21:35:00"
"946","Waratahs",25,10,"Sharks","2008-04-26 23:40:00"
"947","Cheetahs",10,38,"Hurricanes","2008-04-27 03:00:00"
"948","Stormers",26,16,"Highlanders","2008-04-27 05:05:00"
"949","Crusaders",18,10,"Sharks","2008-05-02 21:35:00"
"950","Reds",22,35,"Blues","2008-05-02 23:40:00"
"951","Cheetahs",28,31,"Highlanders","2008-05-03 07:10:00"
"952","Hurricanes",38,12,"Lions","2008-05-03 21:35:00"
"953","Force",22,21,"Chiefs","2008-05-03 23:40:00"
"954","Bulls",16,13,"Waratahs","2008-05-04 03:00:00"
"955","Stormers",20,10,"Brumbies","2008-05-04 05:05:00"
"956","Hurricanes",21,10,"Force","2008-05-09 21:35:00"
"957","Bulls",28,17,"Brumbies","2008-05-10 07:10:00"
"958","Highlanders",15,40,"Blues","2008-05-10 21:35:00"
"959","Reds",21,27,"Crusaders","2008-05-10 23:40:00"
"960","Sharks",33,14,"Cheetahs","2008-05-11 03:00:00"
"961","Lions",33,27,"Chiefs","2008-05-11 05:05:00"
"962","Stormers",13,13,"Waratahs","2008-05-11 07:10:00"
"963","Blues",19,17,"Hurricanes","2008-05-16 21:35:00"
"964","Force",29,22,"Brumbies","2008-05-17 01:05:00"
"965","Crusaders",14,26,"Highlanders","2008-05-17 21:35:00"
"966","Reds",11,18,"Waratahs","2008-05-17 23:40:00"
"967","Lions",13,22,"Stormers","2008-05-18 03:00:00"
"968","Cheetahs",20,60,"Bulls","2008-05-18 05:05:00"
"969","Sharks",47,25,"Chiefs","2008-05-18 07:10:00"
"970","Crusaders",33,22,"Hurricanes","2008-05-24 21:35:00"
"971","Waratahs",28,13,"Sharks","2008-05-25 00:00:00"
"972","Crusaders",20,12,"Waratahs","2008-05-31 21:35:00"
"973","Highlanders",31,33,"Brumbies","2009-02-13 19:35:00"
"974","Force",19,25,"Blues","2009-02-13 23:45:00"
"975","Lions",34,28,"Cheetahs","2009-02-14 06:10:00"
"976","Crusaders",19,13,"Chiefs","2009-02-14 17:30:00"
"977","Hurricanes",22,26,"Waratahs","2009-02-14 19:35:00"
"978","Stormers",15,20,"Sharks","2009-02-15 04:00:00"
"979","Bulls",33,20,"Reds","2009-02-15 06:10:00"
"980","Hurricanes",22,17,"Highlanders","2009-02-20 19:35:00"
"981","Waratahs",11,7,"Chiefs","2009-02-20 21:40:00"
"982","Force",16,10,"Cheetahs","2009-02-20 23:45:00"
"983","Stormers",27,24,"Reds","2009-02-21 06:10:00"
"984","Brumbies",18,16,"Crusaders","2009-02-21 21:40:00"
"985","Bulls",59,26,"Blues","2009-02-22 04:00:00"
"986","Sharks",25,10,"Lions","2009-02-22 06:10:00"
"987","Crusaders",24,30,"Hurricanes","2009-02-27 19:35:00"
"988","Waratahs",34,16,"Highlanders","2009-02-27 21:40:00"
"989","Chiefs",15,22,"Sharks","2009-02-28 19:35:00"
"990","Brumbies",16,25,"Force","2009-02-28 21:40:00"
"991","Lions",9,16,"Bulls","2009-03-01 04:00:00"
"992","Stormers",8,14,"Blues","2009-03-01 06:10:00"
"993","Reds",22,3,"Cheetahs","2009-03-01 19:00:00"
"994","Chiefs",31,13,"Force","2009-03-06 19:35:00"
"995","Waratahs",15,11,"Reds","2009-03-06 21:40:00"
"996","Hurricanes",29,12,"Cheetahs","2009-03-07 14:30:00"
"997","Blues",31,35,"Sharks","2009-03-07 17:30:00"
"998","Highlanders",6,0,"Crusaders","2009-03-07 19:35:00"
"999","Bulls",14,10,"Stormers","2009-03-08 04:00:00"
"1000","Blues",46,12,"Cheetahs","2009-03-13 19:35:00"
"1001","Brumbies",21,11,"Waratahs","2009-03-13 21:40:00"
"1002","Crusaders",23,23,"Force","2009-03-14 17:30:00"
"1003","Highlanders",10,14,"Chiefs","2009-03-14 19:35:00"
"1004","Reds",25,13,"Sharks","2009-03-14 22:05:00"
"1005","Stormers",56,18,"Lions","2009-03-15 04:00:00"
"1006","Hurricanes",14,19,"Bulls","2009-03-20 19:35:00"
"1007","Highlanders",32,8,"Cheetahs","2009-03-21 17:30:00"
"1008","Chiefs",63,34,"Blues","2009-03-21 19:35:00"
"1009","Waratahs",13,17,"Crusaders","2009-03-21 21:40:00"
"1010","Force",10,22,"Sharks","2009-03-21 23:45:00"
"1011","Lions",25,17,"Brumbies","2009-03-22 04:00:00"
"1012","Blues",22,27,"Waratahs","2009-03-27 19:35:00"
"1013","Highlanders",36,12,"Bulls","2009-03-28 17:30:00"
"1014","Crusaders",11,7,"Stormers","2009-03-28 19:35:00"
"1015","Reds",26,50,"Chiefs","2009-03-28 22:05:00"
"1016","Sharks",35,14,"Brumbies","2009-03-29 04:00:00"
"1017","Lions",32,38,"Hurricanes","2009-03-29 06:10:00"
"1018","Crusaders",16,13,"Bulls","2009-04-03 20:35:00"
"1019","Force",39,7,"Reds","2009-04-04 01:05:00"
"1020","Chiefs",36,29,"Lions","2009-04-04 21:35:00"
"1021","Waratahs",12,6,"Stormers","2009-04-04 23:40:00"
"1022","Cheetahs",27,40,"Brumbies","2009-04-05 04:00:00"
"1023","Sharks",33,17,"Hurricanes","2009-04-05 06:05:00"
"1024","Blues",36,12,"Lions","2009-04-10 21:35:00"
"1025","Force",27,28,"Hurricanes","2009-04-10 23:40:00"
"1026","Highlanders",24,19,"Reds","2009-04-11 19:30:00"
"1027","Brumbies",17,10,"Stormers","2009-04-11 21:35:00"
"1028","Waratahs",6,20,"Bulls","2009-04-11 23:40:00"
"1029","Cheetahs",31,6,"Sharks","2009-04-12 03:00:00"
"1030","Blues",26,6,"Highlanders","2009-04-17 21:35:00"
"1031","Brumbies",32,31,"Bulls","2009-04-17 23:40:00"
"1032","Hurricanes",34,11,"Stormers","2009-04-18 19:30:00"
"1033","Reds",20,31,"Lions","2009-04-18 21:35:00"
"1034","Waratahs",14,15,"Force","2009-04-18 23:40:00"
"1035","Cheetahs",10,28,"Chiefs","2009-04-19 03:00:00"
"1036","Sharks",10,13,"Crusaders","2009-04-19 05:05:00"
"1037","Highlanders",11,18,"Stormers","2009-04-24 21:35:00"
"1038","Force",55,14,"Lions","2009-04-25 01:05:00"
"1039","Blues",24,31,"Reds","2009-04-25 19:30:00"
"1040","Hurricanes",56,7,"Brumbies","2009-04-25 21:35:00"
"1041","Cheetahs",20,13,"Crusaders","2009-04-26 03:00:00"
"1042","Bulls",33,27,"Chiefs","2009-04-26 05:05:00"
"1043","Hurricanes",45,27,"Blues","2009-05-01 21:35:00"
"1044","Lions",20,32,"Crusaders","2009-05-02 03:00:00"
"1045","Cheetahs",10,18,"Waratahs","2009-05-02 05:05:00"
"1046","Reds",13,52,"Brumbies","2009-05-02 23:40:00"
"1047","Sharks",23,15,"Highlanders","2009-05-03 03:00:00"
"1048","Bulls",32,29,"Force","2009-05-03 05:05:00"
"1049","Stormers",14,28,"Chiefs","2009-05-03 07:10:00"
"1050","Crusaders",32,12,"Reds","2009-05-08 21:35:00"
"1051","Lions",27,22,"Highlanders","2009-05-09 07:10:00"
"1052","Chiefs",16,8,"Hurricanes","2009-05-09 21:35:00"
"1053","Brumbies",37,15,"Blues","2009-05-09 23:40:00"
"1054","Sharks",12,16,"Waratahs","2009-05-10 03:00:00"
"1055","Bulls",29,20,"Cheetahs","2009-05-10 05:05:00"
"1056","Stormers",25,24,"Force","2009-05-10 07:10:00"
"1057","Chiefs",10,7,"Brumbies","2009-05-15 21:35:00"
"1058","Lions",33,38,"Waratahs","2009-05-16 07:10:00"
"1059","Blues",13,15,"Crusaders","2009-05-16 21:35:00"
"1060","Reds",28,37,"Hurricanes","2009-05-16 23:40:00"
"1061","Force",33,28,"Highlanders","2009-05-17 01:45:00"
"1062","Cheetahs",22,28,"Stormers","2009-05-17 04:00:00"
"1063","Sharks",26,27,"Bulls","2009-05-17 06:05:00"
"1064","Chiefs",14,10,"Hurricanes","2009-05-22 21:35:00"
"1065","Bulls",36,23,"Crusaders","2009-05-24 03:00:00"
"1066","Bulls",61,17,"Chiefs","2009-05-31 05:30:00"
"1067","Blues",20,34,"Hurricanes","2010-02-12 19:35:00"
"1068","Force",15,24,"Brumbies","2010-02-13 00:05:00"
"1069","Cheetahs",34,51,"Bulls","2010-02-13 06:10:00"
"1070","Crusaders",32,17,"Highlanders","2010-02-13 19:35:00"
"1071","Reds",28,30,"Waratahs","2010-02-13 21:40:00"
"1072","Lions",13,26,"Stormers","2010-02-14 04:05:00"
"1073","Sharks",18,19,"Chiefs","2010-02-14 06:10:00"
"1074","Highlanders",15,19,"Blues","2010-02-19 19:35:00"
"1075","Reds",41,20,"Crusaders","2010-02-19 22:45:00"
"1076","Sharks",20,25,"Cheetahs","2010-02-20 05:00:00"
"1077","Lions",65,72,"Chiefs","2010-02-20 07:00:00"
"1078","Hurricanes",47,22,"Force","2010-02-20 19:35:00"
"1079","Bulls",50,32,"Brumbies","2010-02-21 04:05:00"
"1080","Stormers",27,6,"Waratahs","2010-02-21 06:10:00"
"1081","Crusaders",35,6,"Sharks","2010-02-26 19:35:00"
"1082","Stormers",17,19,"Brumbies","2010-02-27 06:10:00"
"1083","Hurricanes",33,18,"Lions","2010-02-27 19:35:00"
"1084","Reds",18,27,"Blues","2010-02-27 21:40:00"
"1085","Force",19,37,"Chiefs","2010-02-28 00:05:00"
"1086","Cheetahs",24,31,"Highlanders","2010-02-28 04:05:00"
"1087","Bulls",48,38,"Waratahs","2010-02-28 06:10:00"
"1088","Chiefs",18,23,"Reds","2010-03-05 19:35:00"
"1089","Brumbies",24,13,"Lions","2010-03-05 21:40:00"
"1090","Crusaders",33,20,"Blues","2010-03-06 19:35:00"
"1091","Waratahs",25,21,"Sharks","2010-03-06 21:40:00"
"1092","Stormers",33,0,"Highlanders","2010-03-07 04:05:00"
"1093","Cheetahs",28,12,"Hurricanes","2010-03-07 06:10:00"
"1094","Chiefs",19,26,"Crusaders","2010-03-12 19:35:00"
"1095","Waratahs",73,12,"Lions","2010-03-12 21:40:00"
"1096","Brumbies",24,22,"Sharks","2010-03-13 21:40:00"
"1097","Bulls",50,35,"Highlanders","2010-03-14 04:05:00"
"1098","Stormers",37,13,"Hurricanes","2010-03-14 06:10:00"
"1099","Reds",50,10,"Force","2010-03-14 19:30:00"
"1100","Blues",39,34,"Brumbies","2010-03-19 19:35:00"
"1101","Bulls",19,18,"Hurricanes","2010-03-20 06:10:00"
"1102","Crusaders",46,19,"Lions","2010-03-20 17:30:00"
"1103","Highlanders",16,30,"Sharks","2010-03-20 19:35:00"
"1104","Force",10,14,"Waratahs","2010-03-21 00:10:00"
"1105","Stormers",21,8,"Cheetahs","2010-03-21 04:05:00"
"1106","Highlanders",39,29,"Lions","2010-03-26 19:35:00"
"1107","Brumbies",30,23,"Chiefs","2010-03-26 21:40:00"
"1108","Cheetahs",10,31,"Reds","2010-03-27 06:10:00"
"1109","Hurricanes",26,29,"Sharks","2010-03-27 19:35:00"
"1110","Waratahs",39,32,"Blues","2010-03-27 21:40:00"
"1111","Force",15,28,"Bulls","2010-03-28 00:10:00"
"1112","Hurricanes",26,26,"Crusaders","2010-04-02 20:35:00"
"1113","Force",16,15,"Stormers","2010-04-03 00:05:00"
"1114","Blues",32,17,"Bulls","2010-04-03 19:30:00"
"1115","Chiefs",27,21,"Highlanders","2010-04-03 21:35:00"
"1116","Waratahs",40,17,"Cheetahs","2010-04-03 23:40:00"
"1117","Sharks",30,28,"Reds","2010-04-04 06:05:00"
"1118","Chiefs",19,33,"Bulls","2010-04-09 21:35:00"
"1119","Highlanders",27,41,"Force","2010-04-10 16:30:00"
"1120","Blues",21,33,"Stormers","2010-04-10 19:30:00"
"1121","Crusaders",20,13,"Waratahs","2010-04-10 21:35:00"
"1122","Brumbies",61,15,"Cheetahs","2010-04-10 23:40:00"
"1123","Lions",26,41,"Reds","2010-04-11 07:10:00"
"1124","Chiefs",15,49,"Stormers","2010-04-16 21:35:00"
"1125","Brumbies",13,23,"Hurricanes","2010-04-16 23:40:00"
"1126","Blues",38,17,"Force","2010-04-17 19:30:00"
"1127","Crusaders",45,6,"Cheetahs","2010-04-17 21:35:00"
"1128","Reds",19,12,"Bulls","2010-04-17 23:40:00"
"1129","Lions",28,32,"Sharks","2010-04-18 05:05:00"
"1130","Chiefs",25,25,"Cheetahs","2010-04-23 21:35:00"
"1131","Reds",16,13,"Stormers","2010-04-23 23:40:00"
"1132","Force",24,16,"Crusaders","2010-04-24 01:45:00"
"1133","Highlanders",31,33,"Hurricanes","2010-04-24 21:35:00"
"1134","Waratahs",19,12,"Brumbies","2010-04-24 23:40:00"
"1135","Bulls",51,11,"Lions","2010-04-25 03:00:00"
"1136","Sharks",23,10,"Blues","2010-04-25 05:05:00"
"1137","Highlanders",26,10,"Waratahs","2010-04-30 21:35:00"
"1138","Stormers",42,14,"Crusaders","2010-05-01 07:10:00"
"1139","Hurricanes",33,27,"Chiefs","2010-05-01 21:35:00"
"1140","Brumbies",32,12,"Reds","2010-05-01 23:40:00"
"1141","Cheetahs",36,32,"Blues","2010-05-02 03:00:00"
"1142","Lions",12,33,"Force","2010-05-02 05:05:00"
"1143","Bulls",27,19,"Sharks","2010-05-02 07:10:00"
"1144","Hurricanes",44,21,"Reds","2010-05-07 21:35:00"
"1145","Bulls",40,35,"Crusaders","2010-05-08 07:10:00"
"1146","Chiefs",19,46,"Waratahs","2010-05-08 21:35:00"
"1147","Brumbies",31,3,"Highlanders","2010-05-08 23:40:00"
"1148","Lions",14,56,"Blues","2010-05-09 03:00:00"
"1149","Cheetahs",29,14,"Force","2010-05-09 05:05:00"
"1150","Sharks",20,14,"Stormers","2010-05-09 07:10:00"
"1151","Crusaders",40,22,"Brumbies","2010-05-14 21:35:00"
"1152","Waratahs",32,16,"Hurricanes","2010-05-14 23:40:00"
"1153","Sharks",27,22,"Force","2010-05-15 07:10:00"
"1154","Blues",30,20,"Chiefs","2010-05-15 21:35:00"
"1155","Reds",38,36,"Highlanders","2010-05-15 23:40:00"
"1156","Cheetahs",59,10,"Lions","2010-05-16 03:00:00"
"1157","Stormers",38,10,"Bulls","2010-05-16 05:05:00"
"1158","Bulls",39,24,"Crusaders","2010-05-23 05:05:00"
"1159","Stormers",25,6,"Waratahs","2010-05-23 07:10:00"
"1160","Bulls",25,17,"Stormers","2010-05-30 05:05:00"
"1161","Hurricanes",9,14,"Highlanders","2011-02-18 19:35:00"
"1162","Rebels",0,43,"Waratahs","2011-02-18 21:40:00"
"1163","Blues",24,22,"Crusaders","2011-02-19 19:35:00"
"1164","Brumbies",28,20,"Chiefs","2011-02-19 21:40:00"
"1165","Sharks",24,9,"Cheetahs","2011-02-20 04:05:00"
"1166","Lions",20,24,"Bulls","2011-02-20 06:10:00"
"1167","Reds",21,20,"Force","2011-02-20 19:40:00"
"1168","Highlanders",23,13,"Chiefs","2011-02-25 19:35:00"
"1169","Rebels",25,24,"Brumbies","2011-02-25 21:40:00"
"1170","Cheetahs",23,25,"Bulls","2011-02-26 06:10:00"
"1171","Hurricanes",0,0,"Crusaders","2011-02-26 19:35:00"
"1172","Waratahs",30,6,"Reds","2011-02-26 21:40:00"
"1173","Sharks",26,12,"Blues","2011-02-27 04:05:00"
"1174","Stormers",19,16,"Lions","2011-02-27 06:10:00"
"1175","Crusaders",33,18,"Waratahs","2011-03-04 19:35:00"
"1176","Lions",32,41,"Blues","2011-03-05 06:10:00"
"1177","Chiefs",38,10,"Rebels","2011-03-05 19:35:00"
"1178","Brumbies",25,31,"Reds","2011-03-05 21:40:00"
"1179","Force",12,39,"Sharks","2011-03-06 00:05:00"
"1180","Stormers",21,15,"Cheetahs","2011-03-06 04:05:00"
"1181","Bulls",28,35,"Highlanders","2011-03-06 06:10:00"
"1182","Crusaders",52,10,"Brumbies","2011-03-11 19:35:00"
"1183","Rebels",32,34,"Sharks","2011-03-11 21:40:00"
"1184","Stormers",18,6,"Highlanders","2011-03-12 06:10:00"
"1185","Hurricanes",29,26,"Chiefs","2011-03-12 19:35:00"
"1186","Force",22,22,"Blues","2011-03-13 00:05:00"
"1187","Cheetahs",20,25,"Lions","2011-03-13 04:05:00"
"1188","Chiefs",15,9,"Sharks","2011-03-18 19:35:00"
"1189","Reds",53,3,"Rebels","2011-03-18 22:40:00"
"1190","Highlanders",13,44,"Crusaders","2011-03-19 17:30:00"
"1191","Blues",41,17,"Hurricanes","2011-03-19 19:35:00"
"1192","Waratahs",3,23,"Cheetahs","2011-03-19 21:40:00"
"1193","Lions",15,27,"Force","2011-03-20 04:05:00"
"1194","Bulls",13,23,"Stormers","2011-03-20 06:10:00"
"1195","Rebels",42,25,"Hurricanes","2011-03-25 21:40:00"
"1196","Stormers",51,16,"Force","2011-03-26 15:00:00"
"1197","Reds",41,8,"Cheetahs","2011-03-26 17:40:00"
"1198","Chiefs",13,16,"Blues","2011-03-26 19:35:00"
"1199","Brumbies",22,29,"Waratahs","2011-03-26 21:40:00"
"1200","Bulls",30,23,"Lions","2011-03-27 04:05:00"
"1201","Crusaders",44,28,"Sharks","2011-03-28 05:00:00"
"1202","Highlanders",26,20,"Brumbies","2011-04-01 20:35:00"
"1203","Waratahs",23,16,"Chiefs","2011-04-01 22:40:00"
"1204","Blues",29,22,"Cheetahs","2011-04-02 19:30:00"
"1205","Hurricanes",14,26,"Bulls","2011-04-02 21:35:00"
"1206","Force",25,26,"Rebels","2011-04-03 02:05:00"
"1207","Lions",25,30,"Reds","2011-04-03 04:00:00"
"1208","Sharks",6,16,"Stormers","2011-04-03 06:05:00"
"1209","Highlanders",24,21,"Cheetahs","2011-04-08 21:35:00"
"1210","Crusaders",27,0,"Bulls","2011-04-09 21:35:00"
"1211","Brumbies",17,16,"Hurricanes","2011-04-09 23:40:00"
"1212","Force",3,31,"Waratahs","2011-04-10 02:05:00"
"1213","Stormers",6,19,"Reds","2011-04-10 05:05:00"
"1214","Sharks",27,3,"Lions","2011-04-10 07:10:00"
"1215","Chiefs",16,34,"Crusaders","2011-04-15 21:35:00"
"1216","Rebels",18,40,"Highlanders","2011-04-15 23:40:00"
"1217","Blues",31,17,"Waratahs","2011-04-16 21:35:00"
"1218","Reds",39,30,"Bulls","2011-04-16 23:40:00"
"1219","Lions",19,33,"Stormers","2011-04-17 05:05:00"
"1220","Cheetahs",47,50,"Hurricanes","2011-04-17 07:10:00"
"1221","Brumbies",19,27,"Force","2011-04-17 20:10:00"
"1222","Blues",40,23,"Rebels","2011-04-22 21:35:00"
"1223","Crusaders",18,26,"Highlanders","2011-04-23 21:35:00"
"1224","Reds",19,15,"Waratahs","2011-04-23 23:40:00"
"1225","Force",26,21,"Bulls","2011-04-24 02:05:00"
"1226","Sharks",40,24,"Hurricanes","2011-04-24 05:05:00"
"1227","Lions",30,34,"Chiefs","2011-04-24 07:10:00"
"1228","Highlanders",10,15,"Blues","2011-04-29 21:35:00"
"1229","Cheetahs",47,36,"Brumbies","2011-04-30 07:10:00"
"1230","Hurricanes",28,26,"Reds","2011-04-30 21:35:00"
"1231","Waratahs",28,9,"Rebels","2011-04-30 23:40:00"
"1232","Force",30,42,"Crusaders","2011-05-01 02:05:00"
"1233","Bulls",43,27,"Chiefs","2011-05-01 05:05:00"
"1234","Stormers",32,12,"Sharks","2011-05-01 07:10:00"
"1235","Hurricanes",11,17,"Blues","2011-05-06 21:35:00"
"1236","Rebels",18,33,"Reds","2011-05-06 23:40:00"
"1237","Lions",19,53,"Cheetahs","2011-05-07 07:10:00"
"1238","Chiefs",20,7,"Highlanders","2011-05-07 21:35:00"
"1239","Waratahs",20,15,"Force","2011-05-07 23:40:00"
"1240","Stormers",14,20,"Crusaders","2011-05-08 05:05:00"
"1241","Sharks",34,16,"Brumbies","2011-05-08 07:10:00"
"1242","Highlanders",13,6,"Hurricanes","2011-05-13 21:35:00"
"1243","Reds",37,31,"Blues","2011-05-13 23:40:00"
"1244","Chiefs",30,23,"Stormers","2011-05-14 21:35:00"
"1245","Brumbies",20,29,"Lions","2011-05-14 23:40:00"
"1246","Bulls",47,10,"Rebels","2011-05-15 05:05:00"
"1247","Cheetahs",33,20,"Crusaders","2011-05-15 07:10:00"
"1248","Blues",26,28,"Stormers","2011-05-20 21:35:00"
"1249","Crusaders",25,19,"Chiefs","2011-05-21 21:35:00"
"1250","Waratahs",29,12,"Lions","2011-05-21 23:40:00"
"1251","Force",13,13,"Brumbies","2011-05-22 02:05:00"
"1252","Cheetahs",41,21,"Rebels","2011-05-22 05:05:00"
"1253","Sharks",23,32,"Bulls","2011-05-22 07:10:00"
"1254","Hurricanes",34,28,"Force","2011-05-27 21:35:00"
"1255","Highlanders",22,26,"Lions","2011-05-28 21:35:00"
"1256","Brumbies",3,16,"Stormers","2011-05-28 23:40:00"
"1257","Sharks",26,21,"Waratahs","2011-05-29 05:05:00"
"1258","Bulls",32,21,"Cheetahs","2011-05-29 07:10:00"
"1259","Reds",17,16,"Crusaders","2011-05-29 20:10:00"
"1260","Highlanders",14,21,"Force","2011-06-03 21:35:00"
"1261","Rebels",3,40,"Stormers","2011-06-03 23:40:00"
"1262","Bulls",23,17,"Waratahs","2011-06-04 07:10:00"
"1263","Hurricanes",38,27,"Lions","2011-06-04 19:30:00"
"1264","Blues",11,16,"Chiefs","2011-06-04 21:35:00"
"1265","Reds",14,22,"Brumbies","2011-06-04 23:40:00"
"1266","Cheetahs",18,23,"Sharks","2011-06-05 05:05:00"
"1267","Chiefs",18,18,"Hurricanes","2011-06-10 21:35:00"
"1268","Brumbies",32,17,"Rebels","2011-06-10 23:40:00"
"1269","Crusaders",23,16,"Blues","2011-06-11 21:35:00"
"1270","Waratahs",33,7,"Highlanders","2011-06-11 23:40:00"
"1271","Force",21,24,"Reds","2011-06-12 02:05:00"
"1272","Lions",30,30,"Sharks","2011-06-12 04:05:00"
